,QUERY,FREQ,is_question
8804,target scholarship,463,FALSE
8805,guadalupe,389,FALSE
8806,is savannah guthrie married,329,FALSE
8807,mickey mouse costume,395,FALSE
8808,online sentence diagrammer,1492,FALSE
8809,how to check a cdi box,1604,FALSE
8810,trata de personas,412,FALSE
8811,examen psicometrico,3652,FALSE
8812,valor dolar hoy,3140,FALSE
8813,gamespot,2401,FALSE
8814,cartelera horarios cinepolis,427,FALSE
8815,free government credit score,504,FALSE
8816,garden insects identify,774,FALSE
8817,revista motor 2013,1897,FALSE
8818,where are hyundai cars made,395,TRUE
8819,spc curitiba,318,FALSE
8820,doppler radar weather maps,6602,FALSE
8821,pope pius xii,403,FALSE
8822,all about lions,562,FALSE
8823,jogos de divertido,388,FALSE
8824,yvonne de carlo,333,FALSE
8825,tv globo rj,826,FALSE
8826,servicio al cliente movistar,1299,FALSE
8827,poemas poesias frases,412,FALSE
8828,calgary stampede dates 2013,2017,FALSE
8829,tucarro com venezuela,50418,FALSE
8830,cartoons scooby doo,502,FALSE
8831,riesgos fisicos,595,FALSE
8832,elmundo es,442,FALSE
8833,channel 6 weather radar,386,FALSE
8834,android phones,1209,FALSE
8835,grupos de samba,290,FALSE
8836,how to get rid of mold,1867,FALSE
8837,free play games,1288,FALSE
8838,currency charts historical,314,FALSE
8839,how are volcanic mountains formed,1149,TRUE
8840,cartao ricardo eletro,264,FALSE
8841,creative ways to give a presentation,286,FALSE
8842,achar uma pessoa,425,FALSE
8843,tablas en word,271,FALSE
8844,what does liberal mean,1530,TRUE
8845,plaza vea ofertas de trabajo,625,FALSE
8846,huggies promociones,609,FALSE
8847,cartao cnpj,1635,FALSE
8848,what does llc mean,745,TRUE
8849,what is sarcoma cancer,4313,TRUE
8850,artigo,1958,FALSE
8851,dr charles stanley sermons,439,FALSE
8852,bancorpsouth online banking,1799,FALSE
8853,las mas buenas del mundo,487,FALSE
8854,how to measure a bike,649,FALSE
8855,loja marabraz,1142,FALSE
8856,aganp comprovante de rendimentos,515,FALSE
8857,morgan and finch bedding,459,FALSE
8858,lupus fibromyalgia,393,FALSE
8859,aventura amor de madre,289,FALSE
8860,star wars clone wars games,458,FALSE
8861,pulled pork in slow cooker,608,FALSE
8862,funbrian,1067,FALSE
8863,how did the industrial revolution start,347,TRUE
8864,theharbingerwebsite,286,FALSE
8865,www disney in,387,FALSE
8866,los angeles hall of records,457,FALSE
8867,where did line dancing originate from,274,TRUE
8868,actividades infantiles,2016,FALSE
8869,peliculas de accion completas,283,FALSE
8870,names of beta blockers,1342,FALSE
8871,area code 540,389,FALSE
8872,maple ridge employment,290,FALSE
8873,story plot diagram,433,FALSE
8874,checar puntuacion infonavit,406,FALSE
8875,crema de brocoli,321,FALSE
8876,how many pages is 3000 words,1731,FALSE
8877,montgomery county texas,615,FALSE
8878,moda de los 70,259,FALSE
8879,renault laguna html,685,FALSE
8880,kelley rv bluebook,546,FALSE
8881,vanilla sorbet recipe html,376,FALSE
8882,jacto pulverizador,270,FALSE
8883,concierge jobs,298,FALSE
8884,cursos pela internet gratis,1348,FALSE
8885,sucatas,863,FALSE
8886,pvc,1142,FALSE
8887,libertadores ao vivo,929,FALSE
8888,pesquisar cpf,392,FALSE
8889,san diego attractions,1532,FALSE
8890,emprego graficas,363,FALSE
8891,banjercito com mx,1846,FALSE
8892,precio del dolar hoy mexico,5755,FALSE
8893,how does a catapult work,403,TRUE
8894,funny baby shower poems,1160,FALSE
8895,pei wei locations,1329,FALSE
8896,shrimp fondue recipes,597,FALSE
8897,verizon wireless en espanol,277,FALSE
8898,shark navigator vacuum reviews,2043,FALSE
8899,london eye,852,FALSE
8900,safeway job openings,5905,FALSE
8901,como fazer cartao cidadao,505,FALSE
8902,ninja fruit game,2459,FALSE
8903,bisuteria venta al por mayor,472,FALSE
8904,how to kill mosquitoes,273,FALSE
8905,organos de los sentidos,405,FALSE
8906,subsidio empleo joven,849,FALSE
8907,what is your name?,249,TRUE
8908,wiring diagram for electronic thermostat,1142,FALSE
8909,cafe sello rojo,262,FALSE
8910,cengage log in,1297,FALSE
8911,levantamiento de gluteos,601,FALSE
8912,mensajes cristianos cortos,357,FALSE
8913,play it again sports coupon,294,FALSE
8914,lean six sigma certification,279,FALSE
8915,sat papeletas de transito,1397,FALSE
8916,what is a pollutant,1071,TRUE
8917,feet in miles,539,FALSE
8918,ubuntu 13 04,329,FALSE
8919,2011 irs form 1040,977,FALSE
8920,locales en arriendo bogota,630,FALSE
8921,life of thomas edison,392,FALSE
8922,romantic weekend packages,1272,FALSE
8923,am fm car radio antenna,459,FALSE
8924,free movie streaming movies,705,FALSE
8925,travis tritt,723,FALSE
8926,depilacion laser peru precios,401,FALSE
8927,clases de conjunciones,305,FALSE
8928,new corelle patterns,250,FALSE
8929,types of data structures,858,FALSE
8930,revolucion,329,FALSE
8931,juegos de barbie jugar,865,FALSE
8932,where can i buy alum,4248,TRUE
8933,pipe coupling dimensions,486,FALSE
8934,commonwealth versus state,340,FALSE
8935,how do i make saline solution,2072,TRUE
8936,poesia dedicada a las madres,980,FALSE
8937,nc 17,551,FALSE
8938,cell phones for children,379,FALSE
8939,la rueda de san miguel,404,FALSE
8940,empresas limpieza jobs,412,FALSE
8941,low triglyceride levels,824,FALSE
8942,scottish gaelic translation,626,FALSE
8943,q22w com,461,FALSE
8944,easy deviled egg recipes,912,FALSE
8945,bed frames,673,FALSE
8946,como consultar multa pela placa,6004,FALSE
8947,county flood maps,13980,FALSE
8948,starters and flywheels problems,260,FALSE
8949,metal roofing prices,2468,FALSE
8950,chicago concert schedule,424,FALSE
8951,united food and commercial workers,314,FALSE
8952,toaster made in usa,410,FALSE
8953,la independencia de chile,398,FALSE
8954,channel 27 news madison wi,264,FALSE
8955,football practice schedule,302,FALSE
8956,modelo autorizacao,510,FALSE
8957,babybottlepop games,790,FALSE
8958,poison ivy home cures,3306,FALSE
8959,skidder tire chains,249,FALSE
8960,igre 500,275,FALSE
8961,what does virtue mean,520,TRUE
8962,unclaimed money gov,788,FALSE
8963,clases a domicilio,1212,FALSE
8964,pictures of oral cancer tumors,276,FALSE
8965,printout attendance sheet,287,FALSE
8966,national geographic explorer,271,FALSE
8967,presidents day,3523,FALSE
8968,torrent 3 1 3,344,FALSE
8969,what eats an eagle,1301,FALSE
8970,land rover freelander parts,504,FALSE
8971,higiene e saude,298,FALSE
8972,jogos com amigos,478,FALSE
8973,strawberry clothing store,467,FALSE
8974,small rv trailers,586,FALSE
8975,como criar um emeil,429,FALSE
8976,chales,434,FALSE
8977,jewel osco locations,3378,FALSE
8978,dr seuss lesson plans,296,FALSE
8979,letter of employment example,1956,FALSE
8980,gts monaro for sale,284,FALSE
8981,walgreens com,2789,FALSE
8982,au gratin potatoes in crockpot html,407,FALSE
8983,microsoft word 2003 free download,325,FALSE
8984,pictures of scalp eczema,1340,FALSE
8985,the big bopper,316,FALSE
8986,convert 2 quarts to cups,453,FALSE
8987,linha escolar,667,FALSE
8988,camionetas nissan d21,401,FALSE
8989,inexpensive curio cabinets,251,FALSE
8990,imagem para celulares gratis,340,FALSE
8991,motor fuera de borda usados,512,FALSE
8992,ejemplos de una encuesta,426,FALSE
8993,care of orange trees,428,FALSE
8994,how old is kendrick lamar,367,TRUE
8995,what do carpet mites look like,496,TRUE
8996,jogos de comida da sara,5294,FALSE
8997,mercedes s600 v12,429,FALSE
8998,cespe unb concursos 2012,262,FALSE
8999,upcoming movies 2013,435,FALSE
9000,hotmail com inbox,360,FALSE
9001,rue 21 official website,2457,FALSE
9002,shamrock foods employment,263,FALSE
9003,busqueda de personas por nombre,4234,FALSE
9004,list of pontoon boat manufacturers,740,FALSE
9005,jogos de professor,627,FALSE
9006,incolmotos yamaha,341,FALSE
9007,what is red oxide primer,279,TRUE
9008,spa lomas de zamora,264,FALSE
9009,compin,411,FALSE
9010,dianne feinstein,860,FALSE
9011,what date did michael jackson die,537,TRUE
9012,salt lake tribune newspaper,4671,FALSE
9013,colored contact lenses,520,FALSE
9014,narcoticos anonimos,1368,FALSE
9015,getting custody of grandchild,272,FALSE
9016,military diet,1838,FALSE
9017,legal advice online law chat,1212,FALSE
9018,arkansas state statutes,257,FALSE
9019,printer computing,363,FALSE
9020,what is alum powder,491,TRUE
9021,how to build a crab trap,300,FALSE
9022,autos usados gildemeister,290,FALSE
9023,kpm porcelain marks,404,FALSE
9024,ally bank location,822,FALSE
9025,land use and zoning,396,FALSE
9026,gumtree edinburgh,489,FALSE
9027,musas,1194,FALSE
9028,causes of leg muscle spasms,1442,FALSE
9029,free photos of fruit,1784,FALSE
9030,free online 24 hours counseling,624,FALSE
9031,a guitar chord chart,2934,FALSE
9032,what are linking verbs,339,TRUE
9033,njmvc gov,1728,FALSE
9034,furgones usados en venta,455,FALSE
9035,diamond quality,293,FALSE
9036,mini\xe2\x80\x93mental state examination,428,FALSE
9037,alternative treatments for frozen shoulder,263,FALSE
9038,arriendo casas armenia,427,FALSE
9039,blackplanet,2610,FALSE
9040,marketwatch,2164,FALSE
9041,12 15 passenger van rentals,392,FALSE
9042,horseshoe scoring,434,FALSE
9043,cuidado de la naturaleza,373,FALSE
9044,mexico estados unidos,776,FALSE
9045,croscill discontinued merchandise,545,FALSE
9046,pelicula gratis completa,2605,FALSE
9047,what is flax seed,2172,TRUE
9048,fotos carros,728,FALSE
9049,pizza hut specials menu,405,FALSE
9050,file a complaint against a employer,996,FALSE
9051,7 day melbourne forecast,593,FALSE
9052,how to make fudge,816,FALSE
9053,why do people crave vinegar,766,TRUE
9054,celebrities who died in 2012,5774,FALSE
9055,blood pressure table,1297,FALSE
9056,fotos frases bonitas,2609,FALSE
9057,what is emotional development?,301,TRUE
9058,www fbr gov pk,619,FALSE
9059,fuel line diagram weedeater,626,FALSE
9060,symptoms of copd,527,FALSE
9061,satelite meteorologico,298,FALSE
9062,interpals net,256,FALSE
9063,pawn stars store website,3417,FALSE
9064,kino cl resultados,776,FALSE
9065,hinos de louvores,587,FALSE
9066,events in february 2013,496,FALSE
9067,texto narrativo,4806,FALSE
9068,panamericano,4646,FALSE
9069,barbados advocate,374,FALSE
9070,chevy impala,1753,FALSE
9071,ivss pensionados por vejez,265,FALSE
9072,broyhill furniture parts,779,FALSE
9073,home pet euthanasia,1020,FALSE
9074,tiendas graffiti,279,FALSE
9075,mtd mower parts,349,FALSE
9076,bridesmaid dresses,3080,FALSE
9077,where s my refund,29564,TRUE
9078,why is bibliography important,421,TRUE
9079,imagens de direito,315,FALSE
9080,rejas para casas,693,FALSE
9081,aphids control,268,FALSE
9082,meaning of quorum,327,FALSE
9083,supreme court justices 2011,276,FALSE
9084,area code 720,328,FALSE
9085,st louis weather ksdk,273,FALSE
9086,juegos gratis android 2 3,253,FALSE
9087,jorge luis borges,289,FALSE
9088,gia dinh net,925,FALSE
9089,domestic help,1357,FALSE
9090,prostate cancer treatment shtml,341,FALSE
9091,motores de motos usados en venta,420,FALSE
9092,tony hawk pro skater 4,957,FALSE
9093,baby raccoons,657,FALSE
9094,gossiplanka,1881,FALSE
9095,nsfw,531,FALSE
9096,jogos de academia,717,FALSE
9097,where buy clay cookware,432,TRUE
9098,ejercicios cognitivos,295,FALSE
9099,build a bear coupon,304,FALSE
9100,serovital coupon,767,FALSE
9101,puerto rican images,344,FALSE
9102,nc my beacon,308,FALSE
9103,breaded pork cutlets,684,FALSE
9104,shedd aquarium coupons,248,FALSE
9105,how to demagnetize metal,535,FALSE
9106,t rex dinosaur pictures,1275,FALSE
9107,amc pacer for sale,322,FALSE
9108,list of fabric names,444,FALSE
9109,rgis inventory employment,323,FALSE
9110,dirt bikes videos,350,FALSE
9111,poesias indigenas cortas,280,FALSE
9112,harkins movie ticket prices,605,FALSE
9113,irs tax forms publications,7992,FALSE
9114,mentor,1301,FALSE
9115,hubbe hotel,714,FALSE
9116,how fast does gasoline evaporate,302,TRUE
9117,bottom round steak recipes html,502,FALSE
9118,free exchange rate calculator,670,FALSE
9119,mapa entre cidades,473,FALSE
9120,what are kentucky natural resources,668,TRUE
9121,registrarme,3706,FALSE
9122,father of the groom toasts,2297,FALSE
9123,7 laws of attraction,433,FALSE
9124,definition for human resource management,613,FALSE
9125,cannapower,306,FALSE
9126,jogos para android,760,FALSE
9127,buick terraza problems,313,FALSE
9128,thyroiditis symptoms,352,FALSE
9129,what to serve with pork roast,474,FALSE
9130,como fue la evolucion del hombre,264,FALSE
9131,bagger motorcycles for sale,762,FALSE
9132,empflix,569,FALSE
9133,broccoli plants,271,FALSE
9134,barcelona vs madrid en vivo,338,FALSE
9135,should india attack pakistan,446,FALSE
9136,how to set up e mail,732,FALSE
9137,reconter bula,288,FALSE
9138,diario el tribuno de jujuy,1337,FALSE
9139,casa noturnas,287,FALSE
9140,editor de fotos gratuitos,325,FALSE
9141,rda written exam,255,FALSE
9142,dietas proteicas,297,FALSE
9143,baixar aplicativo play store,871,FALSE
9144,piety,395,FALSE
9145,what time does costco close,1083,TRUE
9146,juegos cartas solitario gratis,2257,FALSE
9147,curso solon maringa,281,FALSE
9148,birthday memorial verses,352,FALSE
9149,juegos de penaltis gratis,1914,FALSE
9150,where do green eyes come from,371,TRUE
9151,que es un objetivo,725,FALSE
9152,gta 4,13016,FALSE
9153,cars for sell by owner,404,FALSE
9154,house plans that look like barns,356,FALSE
9155,what to write on a cake,289,FALSE
9156,how do bees make honeycombs,792,TRUE
9157,turbo tax com,476,FALSE
9158,ofertas trabajos,5055,FALSE
9159,usa federal credit union,325,FALSE
9160,how to write personal letters,311,FALSE
9161,houses for rent in jacksonville florida,292,FALSE
9162,musica claudia leite,291,FALSE
9163,what is a white dwarf star,322,TRUE
9164,fainting,461,FALSE
9165,how long to cook cornish hens,1814,FALSE
9166,canal trece,824,FALSE
9167,property easements,1078,FALSE
9168,music hip hop downloads,357,FALSE
9169,teacup,695,FALSE
9170,vans outlet store,605,FALSE
9171,what are the sources of energy,483,TRUE
9172,como hacer un cuadro comparativo,250,FALSE
9173,land boundaries,699,FALSE
9174,22 inch rims for sale,466,FALSE
9175,kohls credit card payment,6820,FALSE
9176,tooth number diagram,2047,FALSE
9177,iat sensor location,1559,FALSE
9178,popsicle,378,FALSE
9179,jose de egito,341,FALSE
9180,jeep serpentine belt diagram,690,FALSE
9181,dimensions of beds,270,FALSE
9182,duck life 4 hacked,256,FALSE
9183,swing simpatia,1556,FALSE
9184,renovacion de pasaporte cubano,1247,FALSE
9185,printable nail designs,342,FALSE
9186,remington 700 bdl,337,FALSE
9187,what does bella mean in italian,417,TRUE
9188,animados recados,314,FALSE
9189,practice bank teller tests,429,FALSE
9190,boneless pork loin chops recipes html,368,FALSE
9191,kumon answers,473,FALSE
9192,airline baggage limits,2813,FALSE
9193,cooking mama game,253,FALSE
9194,mad men cast,1423,FALSE
9195,fresh markets stores,552,FALSE
9196,baja presion sintomas,516,FALSE
9197,pictures of labradoodles,275,FALSE
9198,sks 30 round magazine,3051,FALSE
9199,what is a carcinoma,323,TRUE
9200,sbt telesena resultados,545,FALSE
9201,steiff bears value,275,FALSE
9202,hallmark gifts,320,FALSE
9203,lagu anak anak,1553,FALSE
9204,r 22 refrigerant sales,281,FALSE
9205,jogos mais dificeis do mundo gratis,534,FALSE
9206,prova do enem 2009,518,FALSE
9207,obituaries jacksonville,555,FALSE
9208,how tall was napoleon bonaparte,562,TRUE
9209,ideas para decorar,5361,FALSE
9210,jogos de bne 10,298,FALSE
9211,projeto de casas,282,FALSE
9212,pinturas comex catalogo,972,FALSE
9213,videos nuevos de bandas,655,FALSE
9214,terrifying ghost photos,250,FALSE
9215,juegos de mario bros 64,4690,FALSE
9216,centro comercial santa fe,283,FALSE
9217,electrical engineering jobs,471,FALSE
9218,what is watson 349,465,TRUE
9219,musica romantica gratis para escuchar,874,FALSE
9220,pressure washer reviews,3896,FALSE
9221,cheap gym memberships,386,FALSE
9222,yankee candle and coupon and print,485,FALSE
9223,cuentos cortos infantiles,26526,FALSE
9224,used car dealers near me,310,FALSE
9225,9 mm precio,251,FALSE
9226,coplas cortas,2053,FALSE
9227,nombres para perros boxer,799,FALSE
9228,free gout diet recipes,401,FALSE
9229,top ten music videos,345,FALSE
9230,trap shooting basics,274,FALSE
9231,what is gluten free diet,1261,TRUE
9232,case study examples,278,FALSE
9233,cheats for dragon city,2514,FALSE
9234,bolo com cobertura de pasta americana,310,FALSE
9235,members equity,393,FALSE
9236,general parking rules,405,FALSE
9237,molottery  com,483,FALSE
9238,example chart of accounts,2320,FALSE
9239,acrobat,574,FALSE
9240,what is stenosis of the neck,1879,TRUE
9241,most beautiful love poems,15625,FALSE
9242,how to install a urinal,264,FALSE
9243,frases bonitas de poemas,996,FALSE
9244,directory canada 411,595,FALSE
9245,boletim de ocorrencia policial,1093,FALSE
9246,www pncbank com,887,FALSE
9247,noticias en vivo canal 13,260,FALSE
9248,encore,829,FALSE
9249,fotos de miranda cosgrove,468,FALSE
9250,google chrome free download for xp,248,FALSE
9251,fatty liver symptoms,13890,FALSE
9252,softail,331,FALSE
9253,monster jam rc trucks,261,FALSE
9254,all about hibiscus luna,860,FALSE
9255,la quinta inn & suites,516,FALSE
9256,consumer price index history,973,FALSE
9257,enzymes their functions,286,FALSE
9258,autos usados bmw,305,FALSE
9259,patio furniture sams club,378,FALSE
9260,sejus es,692,FALSE
9261,aluguel painel festa infantil,599,FALSE
9262,suporte para caixa d agua,498,FALSE
9263,video do fim do mundo,516,FALSE
9264,appeal democrat,284,FALSE
9265,game sites not blocked by school,456,FALSE
9266,clima de hoy en mexico,311,FALSE
9267,pogogames free games,1098,FALSE
9268,new year wallpaper,322,FALSE
9269,hair styling tips,479,FALSE
